任务	I NEED THAT!!!!!!	quest.Handle Logistics with Pipes	line_Handle Logistics with Pipes.txt	-8106663093148392273
任务	I Put Fusion in Your Fusion so you Can Fusion While You Fusion	quest.Tier 8 - UV	line_Tier 8 - UV.txt	1202
任务	I See Everything	quest.Tier 3 - HV	line_Tier 3 - HV.txt	163
任务	I Think I'm Going to be Sick	quest.Mass Processing	line_Mass Processing.txt	2028
任务	I Want SOLIDS Not LIQUIDS!	quest.Mass Processing	line_Mass Processing.txt	2759
任务	I need a drink. And more Chrome.	quest.Tier 2 - MV	line_Tier 2 - MV.txt	2975
任务	I need a stabilizer	quest.Tier 7 - ZPM	line_Tier 7 - ZPM.txt	379
任务	I'll Send Wireless Signals Where I Want, Thank You	quest.extra_MultipleQuestLine	line_extra_MultipleQuestLine.txt	2528
任务	I'll teach you... how to Praise the Sun!	quest.How to Generate Power	line_How to Generate Power.txt	-6008922449644892285
任务	I'm Hungry	quest.Tier 7 - ZPM	line_Tier 7 - ZPM.txt	376
任务	I'm Telling You, It's Not Mold!	quest.Tier 9 - UHV	line_Tier 9 - UHV.txt	2659
任务	IAADDS	quest.How to Be(e)	line_How to Be(e).txt	3284
任务	IC2 Battery	quest.Tier 1 - LV	line_Tier 1 - LV.txt	620
任务	IC2 Nuke Variations	quest.Powerful Nuclear Physics	line_Powerful Nuclear Physics.txt	3148
任务	ILC and RAM	quest.Tier 2 - MV	line_Tier 2 - MV.txt	837
任务	IO, IO, It's Off to EnderIO We Go	quest.Tier 2 - MV	line_Tier 2 - MV.txt	128
任务	IV 16A Hatches	quest.Storing and Transforming EU	line_Storing and Transforming EU.txt	-5394963145209394286
任务	IV 4A Hatches	quest.Storing and Transforming EU	line_Storing and Transforming EU.txt	-4811681098047879827
任务	IV 64A Hatches	quest.Storing and Transforming EU	line_Storing and Transforming EU.txt	-7768747276085375941
任务	IV Assembler	quest.Tier 5 - IV	line_Tier 5 - IV.txt	1890
任务	IV Circuit Assembler	quest.Tier 5 - IV	line_Tier 5 - IV.txt	1669
任务	IV Energy Hatch	quest.Tier 5 - IV	line_Tier 5 - IV.txt	2830
任务	IV Field Generator	quest.Tier 5 - IV	line_Tier 5 - IV.txt	-5282439462436342828
任务	IV Glass	quest.Multiblock Goals	line_Multiblock Goals.txt	2557
任务	IV Mixer	quest.Tier 5 - IV	line_Tier 5 - IV.txt	1410
任务	IV Superconductors (8192 EU/t)	quest.Tier 5 - IV	line_Tier 5 - IV.txt	1409
任务	Ice Ice Baby	quest.Feeding Yourself	line_Feeding Yourself.txt	-7205325599072663407
任务	Ichor Caps	quest.Kaaami, Haaaami, ... HA!	line_Kaaami, Haaaami, ... HA!.txt	2727
任务	Ichor Core	quest.Kaaami, Haaaami, ... HA!	line_Kaaami, Haaaami, ... HA!.txt	2726
任务	Ichorium	quest.Kaaami, Haaaami, ... HA!	line_Kaaami, Haaaami, ... HA!.txt	320
任务	Ignis	quest.Be(e) Breeding	line_Be(e) Breeding.txt	2226
任务	Ignore the Glint in Their Eyes	quest.Adept Thaumaturgy	line_Adept Thaumaturgy.txt	3272
任务	Illuminated Panels	quest.Applied Energistics	line_Applied Energistics.txt	2519
任务	Imbued Spell Upgrades	quest.Paying the Highest Price	line_Paying the Highest Price.txt	715
任务	Imma Chargin' My...	quest.Applied Energistics	line_Applied Energistics.txt	1290
任务	Imperfect Ritual Stone	quest.Paying the Highest Price	line_Paying the Highest Price.txt	2453
任务	Important Tools	quest.Tier 0 - Stone Age	line_Tier 0 - Stone Age.txt	36
任务	Impregnated Frames	quest.How to Be(e)	line_How to Be(e).txt	1113
任务	Imprint Supporting Boards	quest.Tier 6 - LuV	line_Tier 6 - LuV.txt	2606
任务	Imprints, They're Important	quest.Tier 6 - LuV	line_Tier 6 - LuV.txt	2602
任务	Improved Armor: Samurai Style	quest.Novice Thaumaturgy	line_Novice Thaumaturgy.txt	290
任务	Improved Fission	quest.Powerful Nuclear Physics	line_Powerful Nuclear Physics.txt	3150
任务	Improved Oil Cracker	quest.Working with Oil	line_Working with Oil.txt	3012
任务	Improving Conduits	quest.Tier 2 - MV	line_Tier 2 - MV.txt	136
任务	Improving Your Wand	quest.Novice Thaumaturgy	line_Novice Thaumaturgy.txt	232
任务	In-game Guide	quest.And So, It Begins	line_And So, It Begins.txt	-7688742850291984857
任务	Incense Crucible	quest.Paying the Highest Price	line_Paying the Highest Price.txt	-5009088933424523272
任务	Incomplete Combustion	quest.How to Generate Power	line_How to Generate Power.txt	2967
任务	Increasing the Capacity	quest.extra_MultipleQuestLine	line_extra_MultipleQuestLine.txt	195
任务	Incubator	quest.How to Be(e)	line_How to Be(e).txt	2088
任务	Indestructible Vessel	quest.Getting Around...	line_Getting Around....txt	-7733034115414850723
任务	Indium	quest.Be(e) Breeding	line_Be(e) Breeding.txt	390
任务	Indium	quest.Tier 4 - EV	line_Tier 4 - EV.txt	1005
任务	Industrial 3D Copying Machine	quest.extra_MultipleQuestLine	line_extra_MultipleQuestLine.txt	387
任务	Industrial Coke Oven	quest.extra_MultipleQuestLine	line_extra_MultipleQuestLine.txt	3129
任务	Industrial Grafter	quest.Forestry and Multifarms	line_Forestry and Multifarms.txt	2263
任务	Industrial Scale Seaweed Production	quest.Tier 9 - UHV	line_Tier 9 - UHV.txt	2681
任务	Industrial Sledgehammer	quest.Mass Processing	line_Mass Processing.txt	386
任务	Industrial Water Purification	quest.extra_MultipleQuestLine	line_extra_MultipleQuestLine.txt	-6215508413557630456
任务	Industrious	quest.Be(e) Breeding	line_Be(e) Breeding.txt	2164
任务	Infernal	quest.Be(e) Breeding	line_Be(e) Breeding.txt	-6706848260873273195
任务	Infestation Remedy	quest.Hardcore End(er) Expansion	line_Hardcore End(er) Expansion.txt	2374
任务	Infinite Bats! Wait, What??	quest.Novice Thaumaturgy	line_Novice Thaumaturgy.txt	2259
任务	Infinite Durability	quest.Novice Thaumaturgy	line_Novice Thaumaturgy.txt	-7017820600167427633
任务	Infinite Energy Storage	quest.Storing and Transforming EU	line_Storing and Transforming EU.txt	2971
任务	Infinite Oxygen Tank	quest.Tier 9 - UHV	line_Tier 9 - UHV.txt	2589
任务	Infinite Turbines	quest.extra_MultipleQuestLine	line_extra_MultipleQuestLine.txt	3192
任务	Infinite Vis Storage, kinda?	quest.Tier 9 - UHV	line_Tier 9 - UHV.txt	2585
任务	Infinite Water Cell	quest.extra_MultipleQuestLine	line_extra_MultipleQuestLine.txt	-5277210864538635347
任务	Infinite Water!	quest.Novice Thaumaturgy	line_Novice Thaumaturgy.txt	259
任务	Infinite... Lava?	quest.Novice Thaumaturgy	line_Novice Thaumaturgy.txt	258
任务	Infinity	quest.Be(e) Breeding	line_Be(e) Breeding.txt	-7137489033282013666
任务	Infinity Boots	quest.Tier 10 - UEV	line_Tier 10 - UEV.txt	-9129674536551875363
任务	Infinity Breastplate	quest.Tier 10 - UEV	line_Tier 10 - UEV.txt	-5257993220658042190
任务	Infinity Catalyst	quest.Be(e) Breeding	line_Be(e) Breeding.txt	-7797974468906509980
任务	Infinity Chest	quest.extra_MultipleQuestLine	line_extra_MultipleQuestLine.txt	2577
任务	Infinity Coil Upgrade	quest.Multiblock Goals	line_Multiblock Goals.txt	3217
任务	Infinity Egg	quest.extra_MultipleQuestLine	line_extra_MultipleQuestLine.txt	-9070502167683159186
任务	Infinity Helmet	quest.Tier 10 - UEV	line_Tier 10 - UEV.txt	2568
任务	Infinity Infrastructure	quest.Tier 9 - UHV	line_Tier 9 - UHV.txt	2582
任务	Infinity Pants	quest.Tier 10 - UEV	line_Tier 10 - UEV.txt	-7064938304558843391
任务	Inflatable Boot	quest.Getting Around...	line_Getting Around....txt	669
任务	Infuse Your Focus	quest.Adept Thaumaturgy	line_Adept Thaumaturgy.txt	1401
任务	Infused Altar	quest.Hardcore End(er) Expansion	line_Hardcore End(er) Expansion.txt	2382
任务	Infused Brewing Stand	quest.Hardcore End(er) Expansion	line_Hardcore End(er) Expansion.txt	2379
任务	Infused Cloth	quest.Kaaami, Haaaami, ... HA!	line_Kaaami, Haaaami, ... HA!.txt	316
任务	Infused Solars	quest.How to Generate Power	line_How to Generate Power.txt	1335
任务	Infused Stones	quest.Novice Thaumaturgy	line_Novice Thaumaturgy.txt	229
任务	Inputs and Outputs in the LFTR	quest.Powerful Nuclear Physics	line_Powerful Nuclear Physics.txt	3177
任务	Insane Voltage Multiblocks	quest.Mass Processing	line_Mass Processing.txt	-6208773058821867190
任务	Inserting Fluids	quest.Handle Logistics with Pipes	line_Handle Logistics with Pipes.txt	-6502072158014938432
任务	Inserting Items Into the Network	quest.Applied Energistics	line_Applied Energistics.txt	1308
任务	Insurgence	quest.Applied Energistics	line_Applied Energistics.txt	365
任务	Integrated Circuit	quest.Tier 2 - MV	line_Tier 2 - MV.txt	794
任务	Integrated Ore Factory - All in One!	quest.extra_MultipleQuestLine	line_extra_MultipleQuestLine.txt	-7616949155129872515
任务	Integrated Processor	quest.Tier 3 - HV	line_Tier 3 - HV.txt	1016
任务	Intelligence is the Ability to Adapt to Change	quest.SFM and Computers	line_SFM and Computers.txt	1760
任务	Intelligent Circuits	quest.Tier 8 - UV	line_Tier 8 - UV.txt	2652
任务	Intensely Bonded Netherite Nanoparticles	quest.Tier 6 - LuV	line_Tier 6 - LuV.txt	-5888372301926931463
任务	Interacting With Stuff	quest.Basic Automation	line_Basic Automation.txt	1625
任务	Interfacing with Inventories	quest.Applied Energistics	line_Applied Energistics.txt	1303
任务	Interfacing with Machines	quest.Applied Energistics	line_Applied Energistics.txt	1302
任务	Interfacing with Tanks	quest.Applied Energistics	line_Applied Energistics.txt	1304
任务	Intradimensional Input buses	quest.Tier 5 - IV	line_Tier 5 - IV.txt	-6601301260503824958
任务	Intricate Farm Logic	quest.Forestry and Multifarms	line_Forestry and Multifarms.txt	595
任务	Introducing the NAC™	quest.Tier 10 - UEV	line_Tier 10 - UEV.txt	-6966981174478510993
任务	Inventory Relay	quest.SFM and Computers	line_SFM and Computers.txt	2001
任务	Io Dungeon	quest.Space Race	line_Space Race.txt	1723
任务	Io Trip	quest.Tier 5 - IV	line_Tier 5 - IV.txt	2698
任务	Iridine	quest.The Green Revolution	line_The Green Revolution.txt	-5003858900155751248
任务	Iridium	quest.Be(e) Breeding	line_Be(e) Breeding.txt	353
任务	Iridium	quest.Tier 5 - IV	line_Tier 5 - IV.txt	2321
任务	Iridium Plated	quest....Without Dying	line_...Without Dying.txt	802
任务	Iron	quest.Be(e) Breeding	line_Be(e) Breeding.txt	2193
任务	Iron (III) Chloride	quest.Tier 2 - MV	line_Tier 2 - MV.txt	1020
任务	Iron Barrel	quest.extra_MultipleQuestLine	line_extra_MultipleQuestLine.txt	-8791267749231641809
任务	Iron Berries	quest.The Green Revolution	line_The Green Revolution.txt	-9141737037254133982
任务	Iron Capped Greatwood Wand	quest.Novice Thaumaturgy	line_Novice Thaumaturgy.txt	798
任务	Iron Ore	quest.Tier 0 - Stone Age	line_Tier 0 - Stone Age.txt	826
任务	Iron Shields	quest....Without Dying	line_...Without Dying.txt	656
任务	Iron Shulker Box	quest.Building Better Bases	line_Building Better Bases.txt	-6351818268137717740
任务	Iron Spear	quest....Without Dying	line_...Without Dying.txt	658
任务	Iron, Golden, Diamantine Tubes	quest.Forestry and Multifarms	line_Forestry and Multifarms.txt	1218
任务	Ironwood	quest.Novice Thaumaturgy	line_Novice Thaumaturgy.txt	1158
任务	Is That Really a Flower?	quest.The Green Revolution	line_The Green Revolution.txt	-7499076709146625740
任务	Is This A Combustion Generator?	quest.Flower Power	line_Flower Power.txt	3257
任务	Is This the End? No, it's the END Dimension	quest.Hardcore End(er) Expansion	line_Hardcore End(er) Expansion.txt	986
任务	Isolator	quest.How to Be(e)	line_How to Be(e).txt	2096
任务	It Can't Bend Spoons	quest.Focus on Wand Foci & EMT	line_Focus on Wand Foci & EMT.txt	1390
任务	It Gets to a Point	quest.Endgame Goals	line_Endgame Goals.txt	-9109670310876526455
任务	It Holds More, Ok?	quest.Paying the Highest Price	line_Paying the Highest Price.txt	2460
任务	It Needs a Power Plug...	quest.Tier 7 - ZPM	line_Tier 7 - ZPM.txt	378
任务	It gets polymorphic	quest.Handle Logistics with Pipes	line_Handle Logistics with Pipes.txt	-5135866447130008070
任务	It's 'Super' Heated Steam	quest.How to Generate Power	line_How to Generate Power.txt	2828
任务	It's Called the Thaumatorium, OK?	quest.Novice Thaumaturgy	line_Novice Thaumaturgy.txt	2886
任务	It's DA BEST	quest.Handle Logistics with Pipes	line_Handle Logistics with Pipes.txt	-6879337197971995339
任务	It's Mesmerizing...	quest.Focus on Wand Foci & EMT	line_Focus on Wand Foci & EMT.txt	1381
任务	It's Not Going Bad, I Swear!	quest.Tier 9 - UHV	line_Tier 9 - UHV.txt	2657
任务	It's Storage Time!	quest.Applied Energistics	line_Applied Energistics.txt	178
任务	It's Time to Get More Steam	quest.Multiblock Goals	line_Multiblock Goals.txt	784
任务	It's a Dirty Job, and You're Going to Do It	quest.Tier 0.5 - Steam	line_Tier 0.5 - Steam.txt	942
任务	It's everytime these Transistors	quest.SFM and Computers	line_SFM and Computers.txt	-7132625864114193932
任务	Item Broadcaster	quest.Basic Automation	line_Basic Automation.txt	1631
任务	Item Extractor Chip	quest.Basic Automation	line_Basic Automation.txt	1630
任务	Item Overflow Chip	quest.Basic Automation	line_Basic Automation.txt	1628
任务	Item Responder Chip	quest.Basic Automation	line_Basic Automation.txt	1627
任务	Item Stock Keeper Chip	quest.Basic Automation	line_Basic Automation.txt	1632
任务	Item Valve	quest.SFM and Computers	line_SFM and Computers.txt	2010
任务	Item Void Cell	quest.Applied Energistics	line_Applied Energistics.txt	374
任务	Jack, is that you?	quest.The Green Revolution	line_The Green Revolution.txt	-8761360186467432126
任务	Jacques Cousteau	quest.Tier 0.5 - Steam	line_Tier 0.5 - Steam.txt	2056
任务	Jeremy Fragrance	quest.Paying the Highest Price	line_Paying the Highest Price.txt	-8687505330958936569
任务	Jetpack v.0.1 Alpha	quest.Getting Around...	line_Getting Around....txt	874
任务	Journey to the Bottom of a Molten Ocean	quest.Space Race	line_Space Race.txt	1733
任务	Journey to the Center of the Earth	quest.Kaaami, Haaaami, ... HA!	line_Kaaami, Haaaami, ... HA!.txt	2410
任务	Juice	quest.Feeding Yourself	line_Feeding Yourself.txt	1086
任务	Junctions	quest.Basic Automation	line_Basic Automation.txt	1624
任务	Jungle Bonsai	quest.The Green Revolution	line_The Green Revolution.txt	-7852603457220321627
任务	Jupiter	quest.Be(e) Breeding	line_Be(e) Breeding.txt	-6221210961492684435
任务	Just Enough Tungstensteel For Your Rocket	quest.Tier 4 - EV	line_Tier 4 - EV.txt	2390
任务	Just Like Mom Used to Make	quest.Feeding Yourself	line_Feeding Yourself.txt	1854
任务	Just Tell Me What to Scan Already!	quest.Novice Thaumaturgy	line_Novice Thaumaturgy.txt	1461
任务	K-Mart Special	quest.Novice Thaumaturgy	line_Novice Thaumaturgy.txt	1996
任务	Keep Calm and Bee On	quest.How to Be(e)	line_How to Be(e).txt	2255
任务	Keep Soldering On!	quest.Tier 5 - IV	line_Tier 5 - IV.txt	2667
任务	Keep Them Around	quest.How to Be(e)	line_How to Be(e).txt	1514
任务	Keep it Away from Bags of Holding	quest.Focus on Wand Foci & EMT	line_Focus on Wand Foci & EMT.txt	1378
任务	Keeping Out the Riff-Raff	quest.Novice Thaumaturgy	line_Novice Thaumaturgy.txt	-6318031316370662851
任务	Keeping The Sprouts Healthy	quest.The Green Revolution	line_The Green Revolution.txt	-8514153992335365410
任务	Keeping Track of All Those Trees	quest.Forestry and Multifarms	line_Forestry and Multifarms.txt	2107
任务	Keeping Track of Your Findings (Flowers)	quest.Building Better Bases	line_Building Better Bases.txt	2105
任务	Keeping Your Network Happy	quest.Applied Energistics	line_Applied Energistics.txt	1291
任务	Keeping things organized	quest.Tier 1 - LV	line_Tier 1 - LV.txt	-8788923125695859609
任务	Keeping your energy hatch from overheating	quest.Tier 3 - HV	line_Tier 3 - HV.txt	-6650556070435655322
任务	Kettle for the Spirit World	quest.Look to the Edges	line_Look to the Edges.txt	1593
任务	Kevlar	quest.Be(e) Breeding	line_Be(e) Breeding.txt	-6376062393258103045
任务	Kevlar	quest.Tier 8 - UV	line_Tier 8 - UV.txt	3282
任务	Key to Your Heart	quest.extra_MultipleQuestLine	line_extra_MultipleQuestLine.txt	2087
任务	Kill Baba Yaga	quest.Kill All the Things	line_Kill All the Things.txt	398
任务	Kill Demon	quest.Kill All the Things	line_Kill All the Things.txt	404
任务	Kill Ender Dragon	quest.Kill All the Things	line_Kill All the Things.txt	400
任务	Kill Horned Huntsman	quest.Kill All the Things	line_Kill All the Things.txt	399
任务	Kill Lord of Tormentum	quest.Kill All the Things	line_Kill All the Things.txt	402
任务	Kill Mog and Gulg	quest.Kill All the Things	line_Kill All the Things.txt	403
任务	Kill Shade of Leonard	quest.Kill All the Things	line_Kill All the Things.txt	401
任务	Killing Weeds and Growing Flowers	quest.Building Better Bases	line_Building Better Bases.txt	1956
任务	Killing: Evolved	quest.Kill All the Things	line_Kill All the Things.txt	925
任务	Kinesis Pipes	quest.Forestry and Multifarms	line_Forestry and Multifarms.txt	2860
任务	Kinetic Power EV	quest.How to Generate Power	line_How to Generate Power.txt	2803
任务	Kinetic Power HV	quest.extra_MultipleQuestLine	line_extra_MultipleQuestLine.txt	1137
任务	Kinetic Power IV	quest.How to Generate Power	line_How to Generate Power.txt	2804
任务	Kinetic Power LuV	quest.How to Generate Power	line_How to Generate Power.txt	2805
任务	Kinetic Power ZPM	quest.How to Generate Power	line_How to Generate Power.txt	2806
任务	Kinetic Water Power EV	quest.How to Generate Power	line_How to Generate Power.txt	2807
任务	Kinetic Water Power HV	quest.extra_MultipleQuestLine	line_extra_MultipleQuestLine.txt	1139
任务	Kinetic Water Power IV	quest.How to Generate Power	line_How to Generate Power.txt	2809
任务	Kinetic Water Power LuV	quest.How to Generate Power	line_How to Generate Power.txt	2811
任务	Kinetic Water Power ZPM	quest.How to Generate Power	line_How to Generate Power.txt	2813
任务	Kinetic Wind Power EV	quest.How to Generate Power	line_How to Generate Power.txt	2808
任务	Kinetic Wind Power HV	quest.extra_MultipleQuestLine	line_extra_MultipleQuestLine.txt	1138
任务	Kinetic Wind Power IV	quest.How to Generate Power	line_How to Generate Power.txt	2810
任务	Kinetic Wind Power LuV	quest.How to Generate Power	line_How to Generate Power.txt	2812
任务	Kinetic Wind Power ZPM	quest.How to Generate Power	line_How to Generate Power.txt	2814
任务	King of Acid	quest.Tier 6 - LuV	line_Tier 6 - LuV.txt	2927
任务	Kitchenware	quest.Feeding Yourself	line_Feeding Yourself.txt	665
任务	Kitchenware 2.0	quest.Feeding Yourself	line_Feeding Yourself.txt	1836
任务	Knightmetal	quest.Novice Thaumaturgy	line_Novice Thaumaturgy.txt	2059
任务	Knowing your Throughput!	quest.Applied Energistics	line_Applied Energistics.txt	-7863286137106609104
任务	Knowledge is Power	quest.Focus on Wand Foci & EMT	line_Focus on Wand Foci & EMT.txt	1391
任务	Korn and Doppelkorn	quest.Feeding Yourself	line_Feeding Yourself.txt	1276
任务	L.A.T.E.X. Cable Coater	quest.Mass Processing	line_Mass Processing.txt	-8583153493522094705
任务	L.E.S.U. Upgrade - EV Tier	quest.Storing and Transforming EU	line_Storing and Transforming EU.txt	1828
任务	L.E.S.U. Upgrade - HV Tier	quest.Storing and Transforming EU	line_Storing and Transforming EU.txt	1827
任务	L.E.S.U. Upgrade - IV Tier	quest.Storing and Transforming EU	line_Storing and Transforming EU.txt	1829
任务	L.E.S.U. Upgrade - LV Tier	quest.Storing and Transforming EU	line_Storing and Transforming EU.txt	1825
任务	L.E.S.U. Upgrade - LuV Tier	quest.Storing and Transforming EU	line_Storing and Transforming EU.txt	1830
任务	L.E.S.U. Upgrade - MV Tier	quest.Storing and Transforming EU	line_Storing and Transforming EU.txt	1826
任务	LAPUTA XX	quest.Flower Power	line_Flower Power.txt	-8292298142465967897
任务	LOX and Bagels	quest.Space Race	line_Space Race.txt	1371
任务	LPG	quest.Tier 1 - LV	line_Tier 1 - LV.txt	640
任务	LSC = MC^2	quest.Storing and Transforming EU	line_Storing and Transforming EU.txt	2700
任务	LV Advanced Steam Boiler	quest.Tier 1 - LV	line_Tier 1 - LV.txt	1134
任务	LV Extruder	quest.Tier 1 - LV	line_Tier 1 - LV.txt	673
任务	LV Field Generator	quest.Tier 3 - HV	line_Tier 3 - HV.txt	1871
任务	LV High-Amp Transformer	quest.Storing and Transforming EU	line_Storing and Transforming EU.txt	1268
任务	LV Microprocessor	quest.Tier 3 - HV	line_Tier 3 - HV.txt	1235
任务	Lab Stand	quest.How to Be(e)	line_How to Be(e).txt	2100
任务	Lapis	quest.Be(e) Breeding	line_Be(e) Breeding.txt	2174
任务	Lapis, Lazurite, Sodalite, Calcite	quest.Tier 0.5 - Steam	line_Tier 0.5 - Steam.txt	867
任务	Lapis? Lucky!	quest.Tier 0.5 - Steam	line_Tier 0.5 - Steam.txt	1128
任务	Lapotron	quest.Be(e) Breeding	line_Be(e) Breeding.txt	-8796313451559844100
任务	Lapotron Crystal	quest.Storing and Transforming EU	line_Storing and Transforming EU.txt	806
任务	Lapotron Dust	quest.Tier 4 - EV	line_Tier 4 - EV.txt	805
任务	Lapotronic Capacitor (IV)	quest.Storing and Transforming EU	line_Storing and Transforming EU.txt	2894
任务	Lapotronic Capacitor (LuV)	quest.Storing and Transforming EU	line_Storing and Transforming EU.txt	2733
任务	Lapotronic Capacitor (UV)	quest.Storing and Transforming EU	line_Storing and Transforming EU.txt	2735
任务	Lapotronic Capacitor (ZPM)	quest.Storing and Transforming EU	line_Storing and Transforming EU.txt	2734
任务	Lapotronic Energy Orb	quest.Storing and Transforming EU	line_Storing and Transforming EU.txt	2149
任务	Lapotronic Energy Storage Unit	quest.Storing and Transforming EU	line_Storing and Transforming EU.txt	1820
任务	Laputa I	quest.Flower Power	line_Flower Power.txt	-5190000451783132175
任务	Large Aluminium Fluid Cells	quest.Tier 2 - MV	line_Tier 2 - MV.txt	1520
任务	Large Essentia Smeltery	quest.Kaaami, Haaaami, ... HA!	line_Kaaami, Haaaami, ... HA!.txt	-6189309518179514119
任务	Large Fuel Canisters	quest.Space Race	line_Space Race.txt	1730
任务	Large Hadron Collider	quest.extra_MultipleQuestLine	line_extra_MultipleQuestLine.txt	-5102867511097679128
任务	Large Heat Exchanger - Fermat's Last	quest.How to Generate Power	line_How to Generate Power.txt	1905
任务	Large Heat Infrastructure	quest.Powerful Nuclear Physics	line_Powerful Nuclear Physics.txt	3156
任务	Large Molecular Assembler	quest.extra_MultipleQuestLine	line_extra_MultipleQuestLine.txt	-4917150490731446271
任务	Large Naquadah Reactor	quest.How to Generate Power	line_How to Generate Power.txt	2948
任务	Large Oxygen Tanks	quest.Space Race	line_Space Race.txt	1468
任务	Large Steel Boiler	quest.Bio for the Masses	line_Bio for the Masses.txt	3105
任务	Largest Oil Drain	quest.Working with Oil	line_Working with Oil.txt	3020
任务	Lasers Solve Everything	quest.Tier 7 - ZPM	line_Tier 7 - ZPM.txt	2730
任务	Last Universal Common Seed	quest.The Green Revolution	line_The Green Revolution.txt	-8061024007119815443
任务	Launch Controller	quest.extra_MultipleQuestLine	line_extra_MultipleQuestLine.txt	1452
任务	Leach The Concentrate	quest.Tier 5 - IV	line_Tier 5 - IV.txt	3064
任务	Lead	quest.Be(e) Breeding	line_Be(e) Breeding.txt	2196
任务	Lead, Galena, Silver and Cryolite	quest.Novice Thaumaturgy	line_Novice Thaumaturgy.txt	610
任务	Leafy... Grains?	quest.The Green Revolution	line_The Green Revolution.txt	-8598569364354364400
任务	Learning Curve? Where We're Going There Are No Curves	quest.Tier 7 - ZPM	line_Tier 7 - ZPM.txt	2005
任务	Leather Armor	quest....Without Dying	line_...Without Dying.txt	686
任务	Leather Goddess of Robe-us	quest.Look to the Edges	line_Look to the Edges.txt	1647
任务	Lemon	quest.Forestry and Multifarms	line_Forestry and Multifarms.txt	2131
任务	Less Power Loss	quest.Multiblock Goals	line_Multiblock Goals.txt	756
任务	Let Her Go	quest.Kill All the Things	line_Kill All the Things.txt	906
任务	Let Me Fabricate a New Universe...	quest.Mass Processing	line_Mass Processing.txt	2758
任务	Let it Glow!	quest.Building Better Bases	line_Building Better Bases.txt	-6067160993200988432
任务	Let it flow, let it floww ...	quest.Storing and Transforming EU	line_Storing and Transforming EU.txt	2973
任务	Let this Sink in	quest.Handle Logistics with Pipes	line_Handle Logistics with Pipes.txt	-5588321033523610480
任务	Let's Get Crackin!	quest.Multiblock Goals	line_Multiblock Goals.txt	766
任务	Let's Get Some Pipes	quest.Basic Automation	line_Basic Automation.txt	1623
任务	Let's Go Lava Surfing!	quest.Getting Around...	line_Getting Around....txt	-4660293697819101110
任务	Let's Try This	quest.Adept Thaumaturgy	line_Adept Thaumaturgy.txt	288
任务	Let's get Building!	quest.Building Better Bases	line_Building Better Bases.txt	-5583348153901815662
任务	Level Maintainer	quest.Applied Energistics	line_Applied Energistics.txt	-7597752225046936010
任务	Lich	quest.Be(e) Breeding	line_Be(e) Breeding.txt	366
任务	Light Fuel	quest.Tier 1 - LV	line_Tier 1 - LV.txt	549
任务	Light Fuel Power	quest.Working with Oil	line_Working with Oil.txt	2992
任务	Light It Up!	quest.extra_MultipleQuestLine	line_extra_MultipleQuestLine.txt	1370
任务	Lighting Up a Large Area, With Electricity	quest.Building Better Bases	line_Building Better Bases.txt	1979
任务	Lighting Up a Large Area, Without Electricity	quest.Building Better Bases	line_Building Better Bases.txt	1978
任务	Like Having a County Extension Office in Your Hand	quest.Building Better Bases	line_Building Better Bases.txt	1957
任务	Linear Accelerator	quest.Tier 7 - ZPM	line_Tier 7 - ZPM.txt	2947
任务	Liquid Cooling Tower	quest.extra_MultipleQuestLine	line_extra_MultipleQuestLine.txt	3275
任务	Liquid Cooling Tower Tier 2	quest.extra_MultipleQuestLine	line_extra_MultipleQuestLine.txt	3277
任务	Liquid Fluorine Thorium Reactor	quest.Powerful Nuclear Physics	line_Powerful Nuclear Physics.txt	3159
任务	Liquid-Fuelled Firebox	quest.Multiblock Goals	line_Multiblock Goals.txt	561
任务	Lit Way to Get Charred	quest.Tier 0.5 - Steam	line_Tier 0.5 - Steam.txt	497
任务	Lithium	quest.Tier 1 - LV	line_Tier 1 - LV.txt	1167
任务	Little Helpers	quest.Adept Thaumaturgy	line_Adept Thaumaturgy.txt	291
任务	Living It Larvae	quest.How to Be(e)	line_How to Be(e).txt	-5734283716237442270
任务	Living Matter	quest.Hardcore End(er) Expansion	line_Hardcore End(er) Expansion.txt	2372
任务	Load and Unload the Rocket	quest.Space Race	line_Space Race.txt	204
任务	Loading the Chunks	quest.And So, It Begins	line_And So, It Begins.txt	2874
任务	Locomotive 0.1 Alpha	quest.Getting Around...	line_Getting Around....txt	1183
任务	Long Distance Fluid Pipeline	quest.Tier 1 - LV	line_Tier 1 - LV.txt	2444
任务	Long Distance Item Pipeline	quest.Tier 1 - LV	line_Tier 1 - LV.txt	2850
任务	Long Distance Power Delivery	quest.Getting Around...	line_Getting Around....txt	2063
任务	Long term planner?	quest.Tier 5 - IV	line_Tier 5 - IV.txt	-6939821207402967394
任务	Longbow of the Heavens	quest.Tier 10 - UEV	line_Tier 10 - UEV.txt	2716
任务	Look Mom, No Torches!	quest.Building Better Bases	line_Building Better Bases.txt	1969
任务	Loonium	quest.Flower Power	line_Flower Power.txt	-5237970507635708994
任务	Loot Games	quest.Tier 0 - Stone Age	line_Tier 0 - Stone Age.txt	2876
任务	Lootbag Uptiering	quest.Tips and Tricks	line_Tips and Tricks.txt	-5376193048649833794
任务	Lord of Torment	quest.Look to the Edges	line_Look to the Edges.txt	2348
